,Time,Calories,HR,Temperature,Steps
0,2015-05-20 18:54:00,1.3741935483870968,65.45161290322581,67.7451612903226,4.580645161290323
0,2015-05-20 19:25:00,1.6322580645161293,71.51612903225806,77.80967741935486,6.870967741935484
0,2015-05-20 19:56:00,2.164516129032258,67.06451612903226,57.15483870967742,19.129032258064516
0,2015-05-20 20:27:00,1.770967741935484,82.12903225806451,85.56451612903224,3.4838709677419355
0,2015-05-20 20:58:00,1.1096774193548387,63.806451612903224,66.55161290322577,1.3225806451612903
0,2015-05-20 21:29:00,0.0,0.0,0.0,0.0
0,2015-05-20 22:00:00,0.41290322580645156,26.225806451612904,29.877419354838715,0.0
0,2015-05-20 22:31:00,0.0,0.0,0.0,0.0
0,2015-05-20 23:02:00,0.45161290322580644,22.322580645161292,18.14193548387097,0.5161290322580645
0,2015-05-20 23:33:00,0.05806451612903226,2.3225806451612905,2.512903225806452,0.9354838709677419
0,2015-05-21 00:04:00,0.03870967741935484,2.032258064516129,2.5999999999999996,0.0
0,2015-05-21 00:35:00,0.23225806451612901,10.612903225806452,13.23225806451613,0.9032258064516129
0,2015-05-21 01:06:00,0.7903225806451614,49.41935483870968,48.59999999999999,0.22580645161290322
0,2015-05-21 01:37:00,0.8612903225806453,23.193548387096776,16.35483870967742,0.25806451612903225
0,2015-05-21 02:08:00,0.27419354838709675,15.225806451612904,10.487096774193548,1.032258064516129
0,2015-05-21 02:39:00,1.0870967741935484,71.45161290322581,73.9161290322581,1.096774193548387
0,2015-05-21 03:10:00,0.6290322580645161,37.54838709677419,39.41935483870968,0.3548387096774194
0,2015-05-21 03:41:00,0.4000000000000001,27.70967741935484,30.9516129032258,0.0
0,2015-05-21 04:12:00,0.0,0.0,0.0,0.0
0,2015-05-21 04:43:00,1.0258064516129028,75.51612903225806,81.84516129032257,0.0
0,2015-05-21 05:14:00,0.977419354838709,69.87096774193549,80.1741935483871,2.806451612903226
0,2015-05-21 05:45:00,0.9258064516129026,74.7741935483871,91.37096774193547,0.0
0,2015-05-21 06:16:00,0.92258064516129,70.90322580645162,89.68709677419349,0.0
0,2015-05-21 06:47:00,0.9193548387096769,71.90322580645162,89.19354838709675,0.0
0,2015-05-21 07:18:00,0.9193548387096769,69.06451612903226,88.9322580645161,0.0
0,2015-05-21 07:49:00,0.9322580645161288,64.54838709677419,90.12258064516132,0.0
0,2015-05-21 08:20:00,0.9193548387096769,64.29032258064517,89.68709677419352,0.0
0,2015-05-21 08:51:00,0.919354838709677,67.6774193548387,90.23870967741934,0.0
0,2015-05-21 09:22:00,0.9548387096774189,71.80645161290323,88.81612903225805,0.0
0,2015-05-21 09:53:00,1.3096774193548386,73.29032258064517,87.27741935483874,4.225806451612903
0,2015-05-21 10:24:00,1.396774193548387,68.90322580645162,86.69677419354842,5.096774193548387
0,2015-05-21 10:55:00,0.8548387096774192,59.193548387096776,76.93548387096776,0.0
0,2015-05-21 11:26:00,1.0870967741935478,68.51612903225806,88.20645161290321,0.7741935483870968
0,2015-05-21 11:57:00,0.9161290322580641,56.774193548387096,87.53870967741936,0.0
0,2015-05-21 12:28:00,0.9354838709677417,60.935483870967744,86.84193548387101,0.0
0,2015-05-21 12:59:00,0.9129032258064513,60.41935483870968,85.78064516129031,0.0
0,2015-05-21 13:30:00,0.0,0.0,0.0,0.0
0,2015-05-21 14:01:00,4.693548387096775,98.0,65.35161290322581,11.935483870967742
0,2015-05-21 14:32:00,1.261290322580645,76.61290322580645,78.52258064516131,0.0
0,2015-05-21 15:03:00,1.8225806451612903,80.03225806451613,81.6290322580645,8.709677419354838
0,2015-05-21 15:34:00,1.1612903225806452,76.48387096774194,86.63870967741941,0.0
0,2015-05-21 16:05:00,1.1806451612903224,78.19354838709677,87.80000000000003,0.0
0,2015-05-21 16:36:00,1.1741935483870967,76.29032258064517,87.56774193548391,0.0
0,2015-05-21 17:07:00,2.493548387096774,75.41935483870968,76.00645161290322,22.741935483870968
0,2015-05-21 17:38:00,1.6451612903225807,68.6774193548387,74.72903225806449,9.709677419354838
0,2015-05-21 18:09:00,1.1806451612903226,68.25806451612904,85.41935483870968,0.0
0,2015-05-21 18:40:00,1.3161290322580639,67.54838709677419,86.11612903225807,1.1612903225806452
0,2015-05-21 19:11:00,2.154838709677419,75.2258064516129,86.63870967741939,11.32258064516129
0,2015-05-21 19:42:00,1.6290322580645165,76.38709677419355,87.13225806451612,0.4838709677419355
0,2015-05-21 20:13:00,1.6709677419354843,67.61290322580645,74.26451612903222,8.64516129032258
0,2015-05-21 20:44:00,1.2161290322580645,69.3225806451613,85.73870967741935,0.0
0,2015-05-21 21:15:00,1.135483870967742,67.7741935483871,88.52580645161284,0.0
0,2015-05-21 21:46:00,2.051612903225806,78.41935483870968,87.82903225806453,11.064516129032258
0,2015-05-21 22:17:00,1.8225806451612903,75.19354838709677,86.29032258064517,9.96774193548387
0,2015-05-21 22:48:00,1.4161290322580646,71.19354838709677,85.68064516129031,1.3870967741935485
0,2015-05-21 23:19:00,1.6225806451612903,64.87096774193549,80.48064516129033,5.67741935483871
0,2015-05-21 23:50:00,1.319354838709678,64.74193548387096,82.81935483870964,0.7419354838709677
0,2015-05-22 00:21:00,1.2741935483870968,65.51612903225806,85.27419354838706,0.0
0,2015-05-22 00:52:00,2.306451612903226,72.06451612903226,72.43548387096773,9.258064516129032
0,2015-05-22 01:23:00,1.680645161290323,81.2258064516129,71.31935483870967,5.258064516129032
0,2015-05-22 01:54:00,1.5225806451612902,59.774193548387096,60.67096774193551,1.8387096774193548
0,2015-05-22 02:25:00,1.4870967741935484,65.0,75.87741935483868,1.064516129032258
0,2015-05-22 02:56:00,1.7709677419354837,70.09677419354838,70.85161290322581,6.870967741935484
