,Time,Calories,HR,Temperature,Steps
0,2015-05-20 19:00:00,1.4800000000000002,73.0,80.48,4.0
0,2015-05-20 19:15:00,1.5909090909090908,75.0909090909091,82.31818181818181,2.5454545454545454
0,2015-05-20 19:30:00,1.7461538461538464,74.38461538461539,83.29999999999998,5.230769230769231
0,2015-05-20 19:45:00,2.3538461538461535,84.46153846153847,83.36923076923075,20.0
0,2015-05-20 20:00:00,3.4357142857142855,98.78571428571429,84.00714285714287,31.5
0,2015-05-20 20:15:00,2.125,93.0,85.8875,10.875
0,2015-05-20 20:30:00,1.72,81.13333333333334,85.46000000000001,1.1333333333333333
0,2015-05-20 20:45:00,1.54,80.6,85.64,2.7333333333333334
0,2015-05-20 21:00:00,1.4,81.2,86.35999999999997,0.0
0,2015-05-20 21:15:00,1.6285714285714283,87.85714285714286,85.10000000000001,5.857142857142857
0,2015-05-20 21:30:00,,,,
0,2015-05-20 21:45:00,,,,
0,2015-05-20 22:00:00,1.1636363636363636,73.9090909090909,84.20000000000002,0.0
0,2015-05-20 22:15:00,,,,
0,2015-05-20 22:30:00,,,,
0,2015-05-20 22:45:00,,,,
0,2015-05-20 23:00:00,,,,
0,2015-05-20 23:15:00,2.0,98.85714285714286,80.34285714285716,2.2857142857142856
0,2015-05-20 23:30:00,,,,
0,2015-05-20 23:45:00,1.8,72.0,77.9,29.0
0,2015-05-21 00:00:00,,,,
0,2015-05-21 00:15:00,,,,
0,2015-05-21 00:30:00,1.0666666666666667,64.33333333333333,80.6,0.0
0,2015-05-21 00:45:00,1.7333333333333334,66.33333333333333,83.0,9.333333333333334
0,2015-05-21 01:00:00,1.9500000000000002,126.5,81.5,3.5
0,2015-05-21 01:15:00,1.3083333333333333,80.83333333333333,83.60000000000002,0.0
0,2015-05-21 01:30:00,1.7714285714285716,88.14285714285714,85.22857142857143,1.1428571428571428
0,2015-05-21 01:45:00,,,,
0,2015-05-21 02:00:00,5.119999999999999,138.2,83.3,6.4
0,2015-05-21 02:15:00,1.1,109.0,79.7,0.0
0,2015-05-21 02:30:00,1.0285714285714285,81.28571428571429,81.11428571428571,0.0
0,2015-05-21 02:45:00,1.2500000000000002,80.57142857142857,85.16428571428573,2.4285714285714284
0,2015-05-21 03:00:00,1.5,86.5,87.49999999999999,0.0
0,2015-05-21 03:15:00,1.3500000000000003,83.0,87.19999999999999,1.8333333333333333
0,2015-05-21 03:30:00,1.1400000000000001,76.4,86.72,0.0
0,2015-05-21 03:45:00,1.06,78.4,87.26000000000002,0.0
0,2015-05-21 04:00:00,1.2,78.5,87.35,0.0
0,2015-05-21 04:15:00,,,,
0,2015-05-21 04:30:00,,,,
0,2015-05-21 04:45:00,1.153333333333333,81.46666666666667,87.01999999999998,0.0
0,2015-05-21 05:00:00,1.0333333333333337,79.8,88.03999999999999,0.0
0,2015-05-21 05:15:00,1.3083333333333333,81.0,87.34999999999998,7.25
0,2015-05-21 05:30:00,0.9066666666666668,74.4,89.90000000000003,0.0
0,2015-05-21 05:45:00,0.9466666666666668,75.33333333333333,92.24,0.0
0,2015-05-21 06:00:00,0.9066666666666668,74.33333333333333,90.61999999999998,0.0
0,2015-05-21 06:15:00,0.9066666666666668,74.06666666666666,89.59999999999998,0.0
0,2015-05-21 06:30:00,0.9400000000000001,68.0,89.77999999999999,0.0
0,2015-05-21 06:45:00,0.9133333333333336,70.73333333333333,89.18000000000002,0.0
0,2015-05-21 07:00:00,0.926666666666667,72.2,89.17999999999999,0.0
0,2015-05-21 07:15:00,0.9133333333333336,72.46666666666667,89.48,0.0
0,2015-05-21 07:30:00,0.9266666666666669,67.8,88.58000000000001,0.0
0,2015-05-21 07:45:00,0.9333333333333336,65.66666666666667,88.76,0.0
0,2015-05-21 08:00:00,0.9133333333333336,63.4,90.68000000000002,0.0
0,2015-05-21 08:15:00,0.9466666666666669,65.13333333333334,91.16,0.0
0,2015-05-21 08:30:00,0.9133333333333336,63.93333333333333,88.82000000000002,0.0
0,2015-05-21 08:45:00,0.9066666666666668,65.13333333333334,89.9,0.0
0,2015-05-21 09:00:00,0.9133333333333336,69.46666666666667,90.5,0.0
0,2015-05-21 09:15:00,0.9266666666666669,65.06666666666666,89.72,0.0
0,2015-05-21 09:30:00,1.0000000000000002,73.86666666666666,88.58,0.0
0,2015-05-21 09:45:00,0.9933333333333335,76.86666666666666,88.52000000000001,0.0
0,2015-05-21 10:00:00,1.6,76.2,86.9,8.733333333333333
0,2015-05-21 10:15:00,1.0266666666666668,65.73333333333333,86.90000000000002,0.0
0,2015-05-21 10:30:00,1.18,65.8,86.48000000000002,3.466666666666667
0,2015-05-21 10:45:00,1.5866666666666662,72.86666666666666,86.9,7.066666666666666
0,2015-05-21 11:00:00,0.9533333333333334,67.86666666666666,88.64000000000001,0.0
0,2015-05-21 11:15:00,1.0727272727272728,65.63636363636364,88.45454545454544,0.0
0,2015-05-21 11:30:00,1.2333333333333332,75.13333333333334,88.33999999999999,1.6
0,2015-05-21 11:45:00,0.9200000000000002,61.4,88.03999999999999,0.0
0,2015-05-21 12:00:00,0.9133333333333336,57.06666666666667,87.79999999999997,0.0
0,2015-05-21 12:15:00,0.9133333333333336,56.46666666666667,87.14000000000001,0.0
0,2015-05-21 12:30:00,0.9200000000000002,58.733333333333334,86.90000000000002,0.0
0,2015-05-21 12:45:00,0.9533333333333336,63.266666666666666,86.83999999999997,0.0
0,2015-05-21 13:00:00,0.9066666666666668,61.46666666666667,88.64000000000003,0.0
0,2015-05-21 13:15:00,0.9857142857142859,63.5,88.70000000000003,0.0
0,2015-05-21 13:30:00,,,,
0,2015-05-21 13:45:00,,,,
0,2015-05-21 14:00:00,5.94,130.5,78.71000000000001,2.7
0,2015-05-21 14:15:00,5.573333333333334,104.8,72.2,22.866666666666667
0,2015-05-21 14:30:00,1.2866666666666668,76.73333333333333,79.88000000000001,0.0
0,2015-05-21 14:45:00,1.32,80.53333333333333,81.80000000000001,0.0
0,2015-05-21 15:00:00,1.3230769230769233,85.3076923076923,83.43846153846154,0.0
0,2015-05-21 15:15:00,2.533333333333333,84.2,84.67999999999999,18.0
0,2015-05-21 15:30:00,1.0266666666666666,75.53333333333333,85.64,0.0
0,2015-05-21 15:45:00,1.26,76.8,86.83999999999999,0.0
0,2015-05-21 16:00:00,1.0799999999999998,76.6,87.79999999999997,0.0
0,2015-05-21 16:15:00,1.2133333333333334,78.66666666666667,87.79999999999997,0.0
0,2015-05-21 16:30:00,1.1600000000000001,76.4,87.55999999999999,0.0
0,2015-05-21 16:45:00,1.12,75.46666666666667,87.55999999999997,0.0
0,2015-05-21 17:00:00,1.353333333333333,78.53333333333333,87.79999999999997,0.0
0,2015-05-21 17:15:00,4.3,89.64285714285714,87.4142857142857,49.42857142857143
0,2015-05-21 17:30:00,1.4416666666666667,89.33333333333333,86.0,4.0
0,2015-05-21 17:45:00,1.5333333333333334,71.0,85.94,6.733333333333333
0,2015-05-21 18:00:00,2.1999999999999997,79.81818181818181,84.60909090909092,15.0
0,2015-05-21 18:15:00,1.2533333333333334,68.0,85.52000000000001,0.0
0,2015-05-21 18:30:00,1.153333333333333,66.26666666666667,86.0,1.0666666666666667
0,2015-05-21 18:45:00,1.0999999999999999,64.73333333333333,86.0,0.0
0,2015-05-21 19:00:00,1.6600000000000001,73.0,86.48000000000002,3.3333333333333335
0,2015-05-21 19:15:00,1.3333333333333333,65.06666666666666,86.84,0.0
0,2015-05-21 19:30:00,2.993333333333333,86.33333333333333,86.42000000000002,21.866666666666667
0,2015-05-21 19:45:00,1.6933333333333336,77.06666666666666,87.55999999999997,0.5333333333333333
0,2015-05-21 20:00:00,1.5399999999999998,74.53333333333333,86.6,0.0
0,2015-05-21 20:15:00,1.7071428571428573,76.21428571428571,85.35714285714286,8.785714285714286
0,2015-05-21 20:30:00,2.166666666666667,80.58333333333333,85.02500000000002,12.083333333333334
0,2015-05-21 20:45:00,1.3733333333333335,69.93333333333334,85.52000000000001,0.0
0,2015-05-21 21:00:00,1.0666666666666667,68.0,86.0,0.0
0,2015-05-21 21:15:00,0.9466666666666669,64.06666666666666,87.85999999999997,0.0
0,2015-05-21 21:30:00,1.3133333333333335,71.06666666666666,89.18000000000004,0.0
0,2015-05-21 21:45:00,2.72,83.13333333333334,88.46000000000001,22.866666666666667
0,2015-05-21 22:00:00,1.4133333333333333,74.93333333333334,87.38000000000001,0.0
0,2015-05-21 22:15:00,1.3800000000000001,73.33333333333333,86.90000000000002,0.0
0,2015-05-21 22:30:00,2.366666666666667,77.8,85.99999999999999,20.6
0,2015-05-21 22:45:00,1.3466666666666667,72.53333333333333,85.16,2.8666666666666667
0,2015-05-21 23:00:00,1.3733333333333333,67.86666666666666,85.82000000000001,0.0
0,2015-05-21 23:15:00,1.4,68.76923076923077,86.27692307692307,0.0
